key,y,mtime,form_a,form_b,c2_n_a,c2_n_b,c1_early_winrate_gap,c1_mid_winrate_gap,c1_early_alive_end_gap,c1_mid_alive_end_gap,c1_early_future_kill_gap,c1_mid_future_kill_gap,c2_early_winrate_gap,c2_mid_winrate_gap,c2_early_alive_end_gap,c2_mid_alive_end_gap,c2_early_future_kill_gap,c2_mid_future_kill_gap
hltv_2389952_104340_falcons_vs_3dmax_m1_nuke,1,1771087171.105233,-0.08576682175742506,-0.5020919437972361,5,5,-0.017723270434617078,-0.0824263442822189,-0.10834705346636336,-0.04416506583001928,-0.029035447204367515,-0.007252888059607054,-0.048435134491828014,-0.037825538120718316,0.02776626613859745,0.030331909234006804,0.04089194960214165,0.020980250743534823
hltv_2389951_104352_vitality_vs_g2_m3_anubis,1,1771093388.2211227,0.4258047923452871,0.04683129968409899,5,4,-0.003095204085514336,0.02048404684481364,0.04372980982437025,0.044440685804351454,0.034104586348979726,0.027439069537326832,0.1248515427976718,0.0318001426349126,0.08480767219459973,0.04007341388697144,0.013080317235104666,0.022374973800544262
hltv_2389954_104361_the_mongolz_vs_pain_m2_mirage,0,1771096890.3104131,,-0.10775286129644616,0,3,-0.012784604025057544,-0.045469056535133,-0.10805379548533472,-0.1460936555921779,-0.05138340131282032,-0.07250613853286775,,,,,,
hltv_2389954_104361_the_mongolz_vs_pain_m1_nuke,1,1771096890.9878044,-0.6325225587435105,0.04879016416943204,5,5,0.016346510105231915,0.02488999362410349,0.1588619476483048,0.044293369844151886,0.08449445312570053,0.044193080924708694,-0.016199465814631386,-0.017305453034597518,-0.1115337218138785,-0.15991784835015657,-0.04003006308238044,-0.06798997675045099
hltv_2389954_104361_the_mongolz_vs_pain_m3_dust2,0,1771098095.7540007,-0.23483959107740107,0.027398974188114347,5,5,0.003298667543729761,0.015199284545478309,-0.2272965367430786,-0.42579295056968924,-0.13820578777931108,-0.19882050051766254,-0.002716120988196735,-0.0030928061042339583,-0.057719807857798955,-0.06817623348157398,-0.01728466003850021,-0.025227107424683037
hltv_2389953_104363_furia_vs_b8_m2_inferno,1,1771100851.4503412,-0.020424904852041004,,5,0,0.008800430838198592,0.04204422861623025,0.20394375572812456,0.10241201815007323,0.09305012801077073,0.06270513352136403,,,,,,
hltv_2389956_104371_3dmax_vs_astralis_m1_overpass,1,1771147641.8305657,-0.06528229209041578,-0.5020919437972361,5,5,0.06342688683290382,0.12947923068851197,0.10396703088493958,0.10224862028882464,0.0743969360044206,-0.008460666195542643,-0.21255497916742666,-0.11795511065908121,0.006296562371889802,0.00729020663030211,0.05090226317296376,0.027611265607097202
hltv_2389956_104371_3dmax_vs_astralis_m2_nuke,1,1771150211.4325378,-0.024519617174318612,-0.4737843520856416,5,5,-0.011012467778741264,-0.06408399344888174,0.1256363716344479,0.23111518272768805,0.08151891086961016,0.07690386171428504,-0.17016524881483602,-0.08628670643407677,0.0162856203419669,0.01059105145122724,0.05048342234211356,0.024680621329946417
hltv_2389955_104372_natus_vincere_vs_mouz_m2_mirage,0,1771150878.538859,-0.01392133851860812,-0.2744368457017603,5,5,0.0003346306624804618,-0.005221457279827757,-0.21649350043347845,-0.2304560969822782,-0.12668186308307433,-0.11498387323155435,-0.07941563851530309,-0.001711136967019189,-0.005279839904096029,0.0024240435016952278,0.02027479275089944,0.010089006380098076
hltv_2389958_104377_g2_vs_parivision_m2_inferno,0,1771160600.947579,-0.055569851154810765,-0.02500130220541727,5,5,-0.004195214052927165,-0.006409969479455102,-0.14236314411467538,-0.286554826302828,-0.09830583811086746,-0.1332032673691469,0.2055587342684556,0.23763847962427456,-0.04855017688960983,-0.009691850840103933,-0.046357785274651175,-0.053987199050784196
hltv_2389958_104377_g2_vs_parivision_m1_mirage,1,1771160604.0111716,-0.09832475251098557,0.09402894964827639,5,5,-0.013114646858860324,-0.06830732238865517,0.23181835728679542,0.09551324638760794,0.13536871095208391,0.10849434827540572,0.09753346421719095,0.1399267324614281,-0.04336349823342678,-0.03379685428907192,-0.02951776700085801,-0.04094332714521792
hltv_2389958_104377_g2_vs_parivision_m3_dust2,0,1771161219.8985984,0.0,-0.06308397542657689,5,5,-0.008826431197445306,-0.06654714649049454,0.06781661689212037,0.08248858807629772,0.060757284484025065,0.0757227296191415,0.07488467642994712,0.08745038232871793,-0.012308932646492854,-0.016857243650620357,-0.012200998191161938,-0.017666015548016945
hltv_2389957_104379_falcons_vs_faze_m2_dust2,1,1771161516.0749702,,-0.08576682175742506,5,5,-0.011406042198930932,-0.03857885198350608,-0.13261716843335997,-0.10714501809578375,-0.06270191337953518,-0.04289328904466233,0.0058935602601624115,-0.0093253084148896,0.00911732366190976,-0.021665090632515815,-0.011665799804216281,0.003107265324778896
hltv_2389957_104379_falcons_vs_faze_m3_ancient,0,1771162568.0680895,,-0.08576682175742506,5,5,-0.013500738213904573,-0.02544455543931398,-0.232976906581495,-0.46264736398347117,-0.1179247312581756,-0.16319853704376713,0.018342554676134437,0.004268089177660694,0.014750778882385296,-0.017436078180169123,-0.0097518057003817,0.003413933870431707
hltv_2389960_104385_aurora_vs_pain_m2_anubis,1,1771172163.7666626,-0.0717439048588413,-0.43623676677491796,5,5,0.004258828402034065,-0.016659606882524547,0.07655089581390057,0.05597791556596027,0.05736614002084267,0.04903078606989386,-0.05333382900015943,-0.058944487275771285,0.053439068108901866,0.06273922953694189,0.038179665229847504,0.041067438329232764
hltv_2389960_104385_aurora_vs_pain_m1_nuke,0,1771172164.130664,-0.018773114507925,-0.4550620492475365,5,5,-0.010669947290197324,-0.053763222032099045,0.031197880370153197,0.09247679447118995,0.016827850562344815,0.035217472226718505,-0.04751434855285286,-0.05888988103428633,0.06406160639682623,0.06797084338586357,0.04267609291418223,0.04589144200155432
hltv_2389959_104390_furia_vs_fut_m1_mirage,0,1771172654.5914345,0.0028248606355548407,0.0704332750489202,5,5,-0.012047145913072821,-0.0421565638067225,0.06157860880084842,0.03126427475159688,0.039697777023253555,0.01526189022644675,0.08262520245494609,0.021981322507214796,0.013308225989397071,-0.02335920670572178,-0.022397372381426806,-0.03221058087145806
hltv_2389959_104390_furia_vs_fut_m2_overpass,1,1771172666.5368783,-0.010204170174241736,0.08056585704461,5,5,0.09944777112404773,0.030274037795020775,-0.04649302651390275,-0.10245080583055788,0.018634989398750246,0.018056594792756564,0.07758205799927287,0.020770094929997374,0.009845444274620974,-0.0242618237540303,-0.021367621109851298,-0.031846914544745364
hltv_2389962_104394_b8_vs_heroic_m2_ancient,0,1771178907.4308784,,-0.21056476910734964,5,5,0.00015152180145927563,-0.01572306855218042,-0.17420030159353495,-0.09662034670359393,-0.09090712188807809,-0.06907958731719194,-0.42267290598807294,-0.27191512211538926,-0.09264484557218222,-0.03577584707987497,0.05230054712871668,0.066016769435076
hltv_2389961_104404_vitality_vs_the_mongolz_m2_dust2,1,1771185698.216049,0.4054651081081644,0.1505043676742382,5,5,-0.001522872316217172,0.012154785987362082,0.14297708520157015,0.012510260623056824,0.06939443883917329,0.01787258785776341,0.0022325303037945554,-0.041322401282104404,0.03633620547058447,0.006347287521486278,0.01349996569276185,0.021921643153257342
hltv_2389961_104404_vitality_vs_the_mongolz_m1_mirage,0,1771185699.5924711,0.4105802087749348,0.06864193272216364,5,5,-0.005435230512311706,-0.03172924824336215,0.3337061196759461,0.2960326598225817,0.19565406840163574,0.13913844422364868,-0.004273610530056038,-0.025268631633363403,0.052918343314663274,0.03516775925326421,0.025898020128977794,0.031919573073821816
hltv_2389961_104404_vitality_vs_the_mongolz_m3_nuke,1,1771186052.7896562,0.33465845135975336,0.07851326562163825,5,5,-0.014094204149580736,-0.12758928150951399,0.05873361464570953,0.01532297506447966,0.0497591555799764,0.047942066330198874,0.0044878209786572976,-0.02382237450028979,0.046872541080681784,0.034255657294187725,0.02150524912976992,0.02827731175700393
hltv_2389964_104425_faze_vs_parivision_m1_mirage,1,1771237366.1370647,,0.003539826705123987,5,5,-0.009389845834160415,-0.07542704178549864,0.314477802762677,0.2022372411675648,0.1765135016718692,0.11517357139218837,0.14295125459398272,0.07827475732187628,-0.0011128433142226224,-0.03839797068905021,-0.024268038210783438,-0.018392323230234486
hltv_2389963_104429_natus_vincere_vs_aurora_m1_anubis,0,1771237382.2445998,-0.031211896402237208,-0.04238777834998233,5,5,-0.005391552939021049,-0.007379763188416932,-0.044775366616635004,-0.07803808887804925,-0.03251315302245067,-0.045800096949087765,0.008745601792537638,-0.04906310208708087,0.010541087857548481,-0.0075369253832380245,0.019951441106611678,0.0001936957310582077
hltv_2389964_104425_faze_vs_parivision_m2_ancient,0,1771237387.282328,0.5849335959197126,-0.08961215868968717,5,5,-0.0090497418734794,-0.02525734415224068,0.176574979968526,0.1351641540710617,0.0651704009023985,0.08817440101265434,0.1266057651964259,0.05274519672025352,0.038325401158491645,-0.006932821377383547,-0.0009157483074724304,-0.001675040079067991
hltv_2389964_104425_faze_vs_parivision_m3_inferno,0,1771238989.727141,0.1796934343876852,-0.05715841383994864,5,5,-0.010587612703089277,-0.003097046637636991,-0.05368434090286356,-0.09695338809122506,-0.02040455853268891,-0.03566988954099637,0.09818308287133981,0.03426701891414241,0.03240975497636284,-0.009927732729171135,0.0007473598256021452,0.0015034604254902662
hltv_2389966_104430_fut_vs_astralis_m2_mirage,0,1771246308.4078553,-0.019802627296179754,0.015215847237253215,5,5,-0.0069783081663205015,-0.04137890512255449,0.0067452897259575595,-0.028162917491372952,0.011055329037828798,0.001599128243322645,0.027998093689879655,-0.011743974804211688,0.00017911625073513404,-0.026110890017463695,-0.008179169742319914,-0.024991764868666666
hltv_2389966_104430_fut_vs_astralis_m1_overpass,0,1771246316.4557352,-0.05150755714593192,0.050430853626891904,5,5,0.057358131160247044,0.015267280862501703,-0.11882766410214046,-0.1834180630680009,-0.0014904911210955607,-0.10991690971470686,0.024226252403320325,-0.01688392768700986,-0.006942498160387445,-0.03421305497431665,-0.011716839312577998,-0.02735034805388248
hltv_2389965_104434_the_mongolz_vs_b8_m1_ancient,0,1771253443.3200674,0.007272759329079878,0.03581909780495306,5,5,-0.004596084473873163,-0.006945306995096212,-0.1343887175982299,-0.19696636766087017,-0.08127674829705511,-0.09402519552395533,0.12557334484211846,0.019352157858229968,0.04412238076375097,-0.005114427819232326,-0.014549539354744012,-0.011550980981974268
hltv_2389965_104434_the_mongolz_vs_b8_m2_mirage,1,1771253455.694282,-0.060624621816434854,0.05433435096332952,5,5,0.0011413825310863657,0.00850326759482592,0.2781868439592993,0.42103913239687313,0.17477211908847773,0.17127311360944153,0.07834409258371611,-0.011909814055402757,0.023552518983689874,-0.037194246309698864,-0.013987964185273871,-0.02159467054551517
hltv_2389965_104434_the_mongolz_vs_b8_m3_nuke,0,1771253459.5579188,-0.020834086902842025,0.038183786970158805,5,5,0.011415130177766741,0.03550637559174641,0.053953119846799624,-0.0018901978393222607,0.009139939342846903,0.006301868964197599,0.026468462762192946,-0.025479742873879385,0.016191553862651864,-0.019545831417055237,-0.0035748309432315217,-0.010778658182110767
hltv_2389968_104436_3dmax_vs_heroic_m2_inferno,0,1771257642.3317566,-0.3171961329649449,-0.24362208265775043,5,5,0.013724098393596784,0.031205252762447955,-0.11042275707151356,-0.20202403675019304,-0.07042651300909197,-0.11675973713946342,0.1162528578647295,0.09614498908418789,0.014016076187644944,0.0055763592665926676,-0.018116946248372512,-0.022521831159677763
hltv_2389967_104441_mouz_vs_vitality_m2_inferno,1,1771261099.766168,0.3320922679437353,-0.1667802995827428,5,5,-0.003929598761290232,0.01714351967418179,0.1371918864934044,0.41919859453376235,0.08109359598651628,0.1601966446451717,-0.027059680254749474,-0.02381946323377776,0.04771480487493501,0.048235769822478125,0.04277947362626827,0.03075534235604821
hltv_2389970_104443_g2_vs_pain_m1_inferno,0,1771264014.588214,-0.3021123372808098,-0.03593200922606333,5,5,0.008404435387360909,0.05740588346983255,0.07490597612262478,0.07790008485287298,0.027318885427384698,0.0072531851803845915,0.06792661989153637,0.04878767210710089,-0.032131946915251175,-0.05990347297335602,-0.015279586110742316,-0.035100947075287436
hltv_2389972_104462_faze_vs_astralis_m1_ancient,0,1771328972.217192,0.028039220064393126,-0.0708260525686124,5,5,0.005811080416386116,-0.09594834074719238,-0.21048661686389014,-0.32513021596822766,-0.09410976187728576,-0.12583032616352358,0.17141972473686945,0.09846690660874041,0.03250064525272833,0.009525596476738285,-0.026903807366190635,-0.006994251926032147
hltv_2389972_104462_faze_vs_astralis_m2_mirage,0,1771329492.8609884,-0.09772689080275512,-0.026981108831107548,5,5,0.008713326742408212,0.06045628615009846,-0.12203758724310781,-0.13409841321083804,-0.1018626669856536,-0.08856176501910351,0.1580346528519846,0.08592733505154432,0.011564369652762974,-0.015565866156456498,-0.0333573850411405,-0.016813653123065042
hltv_2389971_104463_mouz_vs_fut_m2_overpass,1,1771330571.5331666,-0.17700881790330852,0.07155734076530343,5,5,0.08289429871863646,0.08919867263712128,0.09020255224409268,0.09263207399329032,0.08292827758997484,-0.0033506181689199055,0.18482732171307137,0.07636710852301387,0.0063096258795115046,-0.015201289297285703,-0.051024333212373874,-0.03406267080423403
hltv_2389974_104468_b8_vs_aurora_m1_overpass,1,1771337606.5938463,-0.04014706801341202,-0.02634882969675162,5,5,0.05489353789140683,0.04801665360795948,0.0046419194101679495,-0.03737482635839423,0.04278909066483211,-0.025681541067399005,-0.029923183279429555,0.003870120011077227,-0.00731972748243398,0.0103030065406024,0.013539576588883606,0.010162952872174558
hltv_2389974_104468_b8_vs_aurora_m2_mirage,1,1771337687.100185,-0.02695580998852822,-0.040246880508593354,5,5,-0.005237110257219624,-0.029585906423747976,0.16451646805688444,0.2477379715564055,0.10902123430327565,0.0938369369329014,-0.007787323142923852,0.018938660476873814,-0.006047021653716678,0.008735590270186278,0.010243684419054655,0.008158388901851388
hltv_2389973_104469_natus_vincere_vs_the_mongolz_m3_mirage,0,1771341339.3671265,-0.019181058851843888,0.03829992508754526,5,5,-0.012434938129757933,-0.008419190736724286,0.3301648239714338,0.37907288915261084,0.18909327660701813,0.19357618988922615,-0.0031567494487944048,0.035856684636910774,-0.002143291875372433,0.00046849451302710676,-0.004556396342814517,0.010015213461285255
hltv_2389976_104472_g2_vs_heroic_m2_ancient,1,1771345286.096151,-0.03593200922606333,-0.24362208265775043,5,5,-0.006242374669827688,0.19049895513522286,0.14646048273495055,0.36434137206130557,0.05093165625960944,0.1019365446499299,-0.04155674203823978,0.02468830320375509,-0.01717270715588637,0.009728033903714406,0.007678909684651014,-0.0062212945298895095
hltv_2389975_104482_furia_vs_parivision_m1_dust2,1,1771351231.5677934,0.02183492860319995,-0.010111309604320566,5,5,0.0024316932443949058,0.004870117374298877,-0.09182613055983951,-0.12199353980820621,-0.0794049620196916,-0.08913118030665657,-0.03172387405350924,-0.029199865828646976,-0.006461689230692014,-0.02716728403764712,0.008462659577380016,-0.008647249399744705
hltv_2389975_104482_furia_vs_parivision_m2_inferno,0,1771351512.0226896,0.03058945952258561,-0.02702867238791926,5,5,-0.0013689384272943528,-0.00408805418045699,0.00020617287632851422,-0.08095575579390274,-0.03474838164297234,-0.0625079638473875,-0.037223443999993,-0.03129683859391663,-0.00809226600521279,-0.02128798942047949,0.00846259608869121,-0.007249434489589035
hltv_2389975_104482_furia_vs_parivision_m3_mirage,1,1771355230.444333,0.022533625807411424,-0.014535139619113199,5,5,-0.014794760441700028,-0.091229544252173,0.07822817864282067,-0.0024032071857373327,0.045009706745091194,0.009508477722423359,-0.037879451327894165,-0.028621907563743165,-0.008743585401119913,-0.01799555253520735,0.008294161957992818,-0.007343346738280632
hltv_2389977_104519_aurora_vs_astralis_m2_dust2,1,1771416579.6906013,-0.02247285585205863,-0.017241806434506103,5,5,-0.0010608682767921929,0.01381210747961964,-0.16721684070880355,-0.20395798751505662,-0.10560228531638266,-0.13487359923613945,0.07083502551840698,0.036979551806009814,0.0022910732177519044,-0.002206535839465784,-0.003496954266719421,0.0006654440249690974
hltv_2389977_104519_aurora_vs_astralis_m1_overpass,1,1771416581.443069,-0.011759520406906362,-0.02574399598978813,5,5,-0.07611152496633791,-0.04480412558629075,0.006284637754098377,0.18035694817602388,-0.03208806554319599,0.05274830565551197,0.06517281461765495,0.03470502797479402,0.004209879778135084,0.0019481449122014105,-0.0015678939409608517,0.0020289715111644346
hltv_2389978_104525_fut_vs_parivision_m2_mirage,0,1771429056.0507646,-0.043977772752740646,0.07155734076530343,5,5,0.000268158701780985,0.034548654112161514,-0.2618888935890986,-0.18476473906951793,-0.1638588245964549,-0.10247995011098254,0.14932855183918037,0.09429775540375918,0.005176001468279012,-0.003980848201803333,-0.03966673070724397,-0.02950326370008166
hltv_2389978_104525_fut_vs_parivision_m1_dust2,1,1771429062.0105038,-0.056675804985050864,0.08193165787978424,5,5,0.003598843581551825,-0.011754709128215857,-0.0034188809555594224,-0.1433470583140325,-0.008973848989910771,-0.06149518682736982,0.1349031857173134,0.08660489269882865,0.001858094811064137,-0.005825633649001349,-0.037781802484815497,-0.028122784249614452
hltv_2389978_104525_fut_vs_parivision_m3_ancient,1,1771429143.0680265,-0.04853273077889975,0.07041348558059198,5,5,0.0015510693886516824,0.03612034658773777,0.02398149296374108,0.06344615085528688,-0.002643163307116392,0.005062913410875447,0.12518896067293905,0.0796811939718633,0.002889756210694816,-0.005953340195842316,-0.03480144176162059,-0.026512104334938724
hltv_2389979_104530_natus_vincere_vs_g2_m1_dust2,0,1771437366.44137,-0.03593200922606333,-0.04424825546434165,5,5,-0.015831850696551686,0.002252800150990386,0.11248009762673822,-0.0074352184529197785,0.056808409307835483,0.02154808265697955,0.011075419901618977,-0.037691394646536924,0.004243207976578345,-0.0009587577006719972,-0.004379630587883709,-0.007225020954752304
hltv_2389979_104530_natus_vincere_vs_g2_m2_ancient,0,1771437615.025999,-0.06453852113757118,-0.018093743442698956,5,5,0.017910922724481748,0.019138880513982715,0.2207519271280929,0.3181892995244303,0.13597494951989808,0.14710620258016982,0.01094062703474652,-0.03435249966346099,0.0007093238619083064,-0.010050893954760665,-0.006514223274304842,-0.01029906605241565
hltv_2389980_104594_falcons_vs_parivision_m2_mirage,1,1771583682.8114862,-0.08576682175742506,-0.03037960232625224,5,5,0.008363168842121849,0.051456151841628994,0.15962137542817773,0.1932702478083963,0.0816010629596034,0.09165040663752677,0.05471473630843682,-0.008411814897061554,0.01493409863710149,0.022027520972885795,0.010119029242833033,0.006106655687342477
hltv_2389980_104594_falcons_vs_parivision_m1_dust2,0,1771583682.8365133,0.0548766102258343,-0.049964138205921514,5,5,-0.025831411239759294,-0.061196362795862436,0.016924677865809812,0.03731827767522067,0.03313333953434017,0.05175999084229299,0.05049793281433623,-0.0028070216754840227,0.01717823114178124,0.02460225051672299,0.011439887544799021,0.007795257517126786
hltv_2389980_104594_falcons_vs_parivision_m3_ancient,0,1771586381.6614192,0.030254408357802343,-0.0441123256556963,5,5,-0.004758740647844872,-0.04733246494718002,-0.09027985162194102,-0.11865567246243086,-0.045302707431442824,-0.05485024617368933,0.04814382732238265,-0.002630347817430212,0.014198517702090241,0.023236175030338868,0.009095629393010174,0.007466989256561085
hltv_2389981_104607_mouz_vs_natus_vincere_m2_inferno,0,1771599483.3019154,-0.011243091574180354,-0.17700881790330852,5,5,-0.0005558713867989118,-0.08735174110195576,-0.15100520217232516,-0.16014669317502495,-0.07936650407462881,-0.06686490994068256,-0.02425204702629047,0.04408659802967135,-0.010422054741417386,0.001708464613175087,0.009257998911363419,0.0016981710810884398
hltv_2389981_104607_mouz_vs_natus_vincere_m3_mirage,0,1771599810.536626,-0.03624008501514347,-0.10366004154467826,5,5,0.009447332376546824,-0.013415142505887934,-0.22987694197905734,-0.31233052642611847,-0.12818199560561883,-0.13742900748406967,-0.02237872947568642,0.037519676151750725,-0.016821371614528347,-0.006937875735239352,0.004021318006896868,-0.0013644605115119002
hltv_2389982_104615_vitality_vs_aurora_m2_overpass,0,1771610315.0472116,0.005128216366919529,0.3207740972303953,5,5,-0.08124360589307744,-0.10956848975362779,-0.1018868932171032,-0.049657275620174135,-0.12360731212877002,-0.013364462557402201,-0.05989903350432524,-0.02809440621587722,-0.05207855759966362,-0.05987191391310487,-0.006381839876194506,-0.02096269889388469
hltv_2389983_104623_furia_vs_the_mongolz_m3_nuke,0,1771623641.062843,0.04096135763106541,0.054977387893588324,5,5,-0.01797715033406322,-0.07007773550244956,-0.271030633390013,-0.2605723486707854,-0.11946835834155756,-0.12660154336592006,-0.013110812644002878,-0.02130435076474113,0.009318056287550336,-0.0009113458561326726,-0.0004952265849977877,0.0020149347977787557
hltv_2389984_104660_parivision_vs_mouz_m1_dust2,1,1771693835.3408601,-0.0311153940920734,-0.043831717376248955,5,5,-0.005111420498154384,-0.020578743395541055,-0.08360192726264348,-0.297911369407037,-0.045227388147586534,-0.11105215275361585,0.000822761752154233,0.04557665431554486,-0.012981146211393069,-0.009635362031042538,0.0009353065206543221,-0.003658042081610746
hltv_2389984_104660_parivision_vs_mouz_m2_inferno,1,1771693838.6318424,-0.03007745523727795,-0.03630476493043536,5,5,-0.004649672177903241,0.019093166393878536,0.09116606246841591,0.23344262861289689,0.068350556414426,0.09807614109909796,-0.0004810445063868629,0.04052473519431893,-0.013362857770399639,-0.01322392156011093,0.00040499388341191933,-0.00481959784893371
hltv_2389986_104700_mouz_vs_the_mongolz_m2_inferno,1,1771768461.9009695,-0.04871587272405782,0.07127434973309281,5,5,0.004238584318798089,0.040467519245335426,0.11921361425331295,0.07586457858473633,0.05714613084648934,0.0358482812412268,0.026202580025287636,-0.025617219731689955,0.019679734991209674,0.014096751480567993,-0.01312798033342083,0.006254004591657036
hltv_2389987_104739_parivision_vs_vitality_m2_dust2,1,1771787259.8515732,0.30441250071099046,-0.020590006769383183,5,5,0.006015316949619154,-0.0029880213433040037,0.20354485561440416,0.2880920672891212,0.113651465875801,0.13427325919876948,-0.012731627848292626,-0.05380381947474416,0.043842989106127606,0.046637972636474845,0.03143357694930038,0.026331881662629453
hltv_2389987_104739_parivision_vs_vitality_m3_inferno,1,1771787586.0526726,0.32542240043462795,-0.04241401798273947,5,5,-0.008520824269499072,-0.0017576109002821472,0.0645981915726681,0.007938019436124377,0.04139658030163268,0.0310490635840599,-0.011013518704993563,-0.04837985936936967,0.04746713507565048,0.055811377698263165,0.033418924859104804,0.030391485096544213
hltv_2391022_105090_3dmax_vs_semperfi_m1_dust2,0,1772460023.0,,-0.31321537445694575,0,4,0.008517677063339724,0.06109751562177934,-0.029148605984677778,0.03951786243225491,-0.016813456221948853,-0.019230607654618315,,,,,,
hltv_2391022_105090_3dmax_vs_semperfi_m2_inferno,0,1772464256.0,,-0.31321537445694575,5,5,0.015600961020321935,0.01344851748368181,0.07916660845829504,-0.0032208968087290013,0.045572514497083605,0.02865663609536362,0.0714985266682201,0.06695975715065738,-0.01764867788210922,-0.018309711810270746,-0.02322715222423627,-0.03214775475413839
hltv_2391031_105138_3dmax_vs_gaimin_gladiators_m1_nuke,0,1772554648.0,,-0.31321537445694575,0,5,0.01811206640647478,-0.006983867536673238,0.006957465461332968,-0.16711093467723245,-0.01189313101535655,-0.06543498185490604,,,,,,
hltv_2391031_105138_3dmax_vs_gaimin_gladiators_m2_dust2,0,1772559800.0,,-0.31321537445694575,5,5,-0.004285954805146597,-0.04252436227361711,-0.21485300842736166,-0.14973760389912033,-0.11444875714242148,-0.06635847891657382,-0.039502056546015685,-0.07648651744509943,-0.0670538613701267,-0.11866135575837433,-0.006058415161801223,-0.03559339012788104
hltv_2391120_105362_fut_vs_3dmax_m1_dust2,1,1772977852.0,-0.31321537445694575,0.0502113498733407,5,5,0.008995205299192177,0.011487383285935682,0.08837412262359878,0.054646090917059464,0.06865515960773638,0.040319087099275175,0.21245910242613142,0.09460657168655351,0.02375573659028596,0.005642588484435107,-0.0421311178940062,-0.03247917916708121
hltv_2391120_105362_fut_vs_3dmax_m2_ancient,1,1772981921.0,-0.31321537445694575,0.0502113498733407,5,5,0.00020292281899370046,-0.12672582320292158,-0.03376841213182308,-0.16246131644811945,-0.006377130405939568,-0.04204215896270502,0.19731227764414194,0.08739397199818688,0.024981867287981296,0.012006551472161064,-0.036016067274060426,-0.027066423114712856
hltv_2391134_105601_the_mongolz_vs_natus_vincere_m2_mirage,1,1773398658.0,-0.05852157161965607,0.05055916979811351,5,5,-0.009437234883400147,-0.006734562729748594,0.34855774048816557,0.3468203002725142,0.208296920092159,0.15887071157322968,-0.013485708308270006,0.010152530614728317,-0.023255340445831663,-0.012434248933931191,-0.010913669544550142,-0.011698527560569327
hltv_2391136_105627_mouz_vs_fut_m2_overpass,1,1773425709.0,-0.021739986636405875,0.0502113498733407,5,5,0.07656930937151357,0.09870402907757725,0.0871327211711102,0.06408523496858715,0.08343193143157374,0.020327812272874946,0.1232647526971401,0.04196209001018825,0.027166027562464223,0.013722228682676973,-0.026732919537609867,-0.010542627273778027
hltv_2391137_105640_astralis_vs_spirit_m2_ancient,1,1773440463.0,-0.0418860669775751,0.19159519357928376,5,5,0.003403478006024585,0.08065400478869378,0.17871415388728035,0.20444664182118819,0.08486631535331096,0.10214165327470592,-0.047564492769506916,-0.051087203748574006,-0.029502999830825494,-0.031019336186477453,-0.01588877174510489,-0.0358322421604122
hltv_2391139_105666_natus_vincere_vs_fut_m2_ancient,0,1773505762.0,-0.021396638993547833,0.0502113498733407,5,5,-0.00204111440846122,0.008752425072948933,0.185704955849129,0.11846532007937755,0.06310562455789315,0.05611563865660818,0.07910834099185116,0.07380202157075721,-0.005043394123547373,-0.008456874163332684,-0.023864229607482745,-0.021698316441957632
hltv_2391138_105677_aurora_vs_astralis_m2_dust2,1,1773519034.0,-0.0032232098815686704,-0.01834913866819654,5,5,-0.002313562405299341,0.041736442178732625,0.15495960148871546,0.09792276559898067,0.08788943052372333,0.031140831693860227,0.039038466060482,0.010540391781389824,0.002194859992832421,-0.0024635788541076953,-0.0008369380099678692,0.006506100057134423
hltv_2391140_105700_fut_vs_astralis_m1_dust2,0,1773580659.0,-0.043741203255984455,0.047296714703065096,5,5,0.002115775945531473,-0.042313258102059326,-0.259180607105651,-0.18473958447671274,-0.10909448504504687,-0.07999086853702453,0.01543079816763343,-0.0026977055535256644,-0.003458163200303954,-0.009282215899565183,-0.004535140035966723,-0.015655158153325743
hltv_2391140_105700_fut_vs_astralis_m2_ancient,1,1773583754.0,-0.05570254461100648,0.060148846690498754,5,5,0.0006887100799853885,0.1143954021453153,0.19083774735229253,0.2823940294702552,0.08762682024093005,0.09461014580629001,0.015488209378702322,-0.0023958190511511046,-0.006542033122646729,-0.00848001771195439,-0.006039117103694092,-0.015347901831232302
hltv_2391141_105714_natus_vincere_vs_aurora_m2_anubis,1,1773599286.0,0.021004272770531997,-0.020677428427787678,5,5,-0.0026673135062269537,0.0369829047549195,0.19473307333138884,0.1947484994524275,0.10095647741307284,0.09414341399995352,-0.02489468045994153,-0.06401199699920018,0.01045178972285088,-0.0010072483856558567,0.02326060178376066,0.014141599496657664
hltv_2391141_105714_natus_vincere_vs_aurora_m4_dust2,0,1773607806.0,0.021962815449093277,-0.021844468430548377,5,5,0.01756509005416318,0.0518219919558624,-0.10741545445034512,-0.10242027243917273,-0.07261957360040222,-0.08449453372083687,-0.02525968584479843,-0.0628650334454221,0.009207735911085035,-0.004087017603734866,0.021960540254123362,0.012555772357560668
hltv_2390811_105805_falcons_vs_nrg_m1_ancient,0,1773834632.6977758,,0.030771658666753687,4,4,-0.019330633751174497,-0.012683001491158363,-0.1839155791701156,-0.2615853510600409,-0.1126282856701904,-0.13932293751208613,-0.003187133255869057,-0.04575567751582721,-0.02166227219596012,-0.06110322776464333,-0.018291334437908757,-0.03782326438810224
